RT,Group_Membership,Trial_type,SubjectID,itemID
582.7224281,ingroup,invalid,14,5
416.7123504,ingroup,invalid,14,6
693.0883094,ingroup,invalid,14,1
653.0176933,ingroup,invalid,14,2
656.443821,ingroup,invalid,14,3
783.1321036,ingroup,invalid,14,4
815.1205226,ingroup,invalid,14,5
842.6183959,ingroup,invalid,14,6
804.6938752,ingroup,invalid,14,1
806.4361633,ingroup,invalid,14,2
562.8227933,ingroup,invalid,14,3
762.183989,ingroup,invalid,14,4
658.3722579,ingroup,invalid,14,5
843.1702548,ingroup,invalid,14,6
616.940989,ingroup,invalid,14,1
636.3254732,ingroup,invalid,14,2
599.3514425,ingroup,invalid,14,3
662.7030008,ingroup,invalid,14,4
819.8633481,ingroup,valid,14,5
756.3076565,ingroup,valid,14,6
728.662667,ingroup,valid,14,1
594.802553,ingroup,valid,14,2
642.0586209,ingroup,valid,14,3
606.1142784,ingroup,valid,14,4
814.3144023,ingroup,valid,14,5
717.75416,ingroup,valid,14,6
689.5385595,ingroup,valid,15,1
716.2309038,ingroup,valid,15,2
467.2315262,ingroup,valid,15,3
729.977095,ingroup,valid,15,4
660.0941456,ingroup,valid,15,5
756.6237877,ingroup,valid,15,6
676.1557351,ingroup,valid,15,1
796.5460198,ingroup,valid,15,2
750.2508715,ingroup,valid,15,3
889.0308478,ingroup,valid,15,4
699.6063606,ingroup,valid,15,5
658.356333,ingroup,valid,15,6
585.1299178,ingroup,valid,15,1
761.5196624,ingroup,valid,15,2
762.9350389,ingroup,valid,15,3
680.2616015,ingroup,valid,15,4
708.076529,ingroup,valid,15,5
672.1248642,ingroup,valid,15,6
696.4275947,ingroup,valid,15,1
800.5493886,ingroup,valid,15,2
666.5561629,ingroup,valid,15,3
619.9903734,ingroup,valid,15,4
693.6030271,ingroup,valid,15,5
691.6066237,ingroup,valid,15,6
713.9052275,ingroup,valid,15,1
746.7549999,ingroup,valid,15,2
608.0868106,ingroup,valid,15,3
768.3765866,ingroup,valid,15,4
649.3617474,ingroup,valid,15,5
646.9678812,ingroup,valid,15,6
543.9513454,ingroup,valid,15,1
790.2633269,ingroup,valid,15,2
710.3201752,ingroup,neutral,15,3
687.9944784,ingroup,neutral,15,4
728.5591191,ingroup,neutral,15,5
742.9918732,ingroup,neutral,15,6
747.9214132,ingroup,neutral,15,1
726.7801282,ingroup,neutral,15,2
629.6521394,ingroup,neutral,15,3
649.1142679,ingroup,neutral,15,4
709.1951495,ingroup,neutral,15,5
669.3357017,ingroup,neutral,15,6
622.3956979,ingroup,neutral,15,1
532.7053739,ingroup,neutral,15,2
718.3117487,ingroup,neutral,15,3
794.4435606,ingroup,neutral,15,4
779.3825922,ingroup,neutral,15,5
714.235362,ingroup,neutral,15,6
659.6133585,ingroup,neutral,15,1
726.5071588,ingroup,neutral,15,2
661.2401479,ingroup,neutral,15,3
653.1110391,ingroup,neutral,15,4
802.1077956,ingroup,neutral,15,5
689.5324629,ingroup,neutral,15,6
730.9479957,ingroup,neutral,15,1
618.4928763,ingroup,neutral,15,2
594.6378626,ingroup,neutral,15,3
784.078523,ingroup,neutral,15,4
635.3156434,ingroup,neutral,15,5
698.4503634,ingroup,neutral,15,6
637.5696657,ingroup,neutral,15,1
727.0973809,ingroup,neutral,15,2
757.9325582,ingroup,neutral,15,3
638.0689099,ingroup,neutral,15,4
700.4068865,ingroup,neutral,15,5
639.2006438,ingroup,neutral,15,6
656.9061632,ingroup,neutral,15,1
818.5775465,ingroup,neutral,15,2
763.8569324,ingroup,neutral,15,3
669.0014035,ingroup,neutral,15,4
665.5261937,ingroup,neutral,15,5
659.835014,ingroup,neutral,15,6
673.0912825,outgroup,invalid,16,1
810.6504036,outgroup,invalid,16,2
778.9437507,outgroup,invalid,16,3
687.2692313,outgroup,invalid,16,4
654.1601699,outgroup,invalid,16,5
683.3874702,outgroup,invalid,16,6
648.9311647,outgroup,invalid,16,1
711.909702,outgroup,invalid,16,2
601.4840236,outgroup,invalid,16,3
816.6717202,outgroup,invalid,16,4
717.228162,outgroup,invalid,16,5
784.9395745,outgroup,invalid,16,6
581.1573473,outgroup,invalid,16,1
721.7845252,outgroup,invalid,16,2
580.049338,outgroup,invalid,16,3
843.7243435,outgroup,invalid,16,4
825.1983044,outgroup,invalid,16,5
610.0415055,outgroup,invalid,16,6
518.619538,outgroup,invalid,16,1
617.785532,outgroup,invalid,16,2
755.4529345,outgroup,invalid,16,3
656.1431662,outgroup,invalid,16,4
781.1845074,outgroup,invalid,16,5
730.767304,outgroup,invalid,16,6
655.3409591,outgroup,invalid,16,1
805.1889645,outgroup,invalid,16,2
573.2126645,outgroup,invalid,16,3
848.858862,outgroup,invalid,16,4
680.3428504,outgroup,invalid,16,5
532.2268977,outgroup,invalid,16,6
788.935622,outgroup,invalid,16,1
790.4083624,outgroup,invalid,16,2
649.6349421,outgroup,invalid,16,3
689.818184,outgroup,invalid,16,4
521.297613,outgroup,invalid,16,5
824.7255512,outgroup,invalid,16,6
677.4213289,outgroup,invalid,16,1
679.9303129,outgroup,invalid,16,2
733.1989432,outgroup,invalid,16,3
604.9073299,outgroup,invalid,16,4
815.6274139,outgroup,valid,16,5
730.6761146,outgroup,valid,16,6
778.219778,outgroup,valid,16,1
570.8018388,outgroup,valid,16,2
695.8277157,outgroup,valid,16,3
681.629925,outgroup,valid,16,4
782.1869288,outgroup,valid,16,5
681.0272622,outgroup,valid,16,6
830.5344312,outgroup,valid,16,1
729.3404135,outgroup,valid,16,2
682.0514505,outgroup,valid,16,3
621.8045328,outgroup,valid,16,4
666.5243447,outgroup,valid,16,5
617.6244247,outgroup,valid,16,6
811.8505658,outgroup,valid,16,1
768.1053381,outgroup,valid,16,2
618.8603928,outgroup,valid,16,3
720.1431889,outgroup,valid,16,4
602.1145881,outgroup,valid,16,5
702.4288745,outgroup,valid,16,6
656.4770611,outgroup,valid,16,1
679.8572261,outgroup,valid,16,2
863.1149011,outgroup,valid,16,3
770.3878739,outgroup,valid,16,4
674.6615599,outgroup,valid,16,5
583.651934,outgroup,valid,16,6
740.6325182,outgroup,valid,16,1
694.0324758,outgroup,valid,16,2
583.2641737,outgroup,valid,16,3
642.9404461,outgroup,valid,16,4
630.7948393,outgroup,valid,16,5
632.1834775,outgroup,valid,16,6
592.7861709,outgroup,valid,17,1
617.4908635,outgroup,valid,17,2
742.8459442,outgroup,valid,17,3
786.3683868,outgroup,valid,17,4
726.4577735,outgroup,valid,17,5
683.1896125,outgroup,valid,17,6
748.7582641,outgroup,valid,17,1
828.1551549,outgroup,valid,17,2
686.0844097,outgroup,neutral,17,3
691.4463054,outgroup,neutral,17,4
776.8981995,outgroup,neutral,17,5
657.9863145,outgroup,neutral,17,6
886.1730149,outgroup,neutral,17,1
746.3952057,outgroup,neutral,17,2
776.6707019,outgroup,neutral,17,3
658.3407665,outgroup,neutral,17,4
673.943046,outgroup,neutral,17,5
663.4797602,outgroup,neutral,17,6
800.9870559,outgroup,neutral,17,1
656.8317988,outgroup,neutral,17,2
747.9389684,outgroup,neutral,17,3
742.8912708,outgroup,neutral,17,4
641.6499616,outgroup,neutral,17,5
695.5638791,outgroup,neutral,17,6
773.6041878,outgroup,neutral,17,1
656.6289445,outgroup,neutral,17,2
670.8403652,outgroup,neutral,17,3
743.9786905,outgroup,neutral,17,4
778.8710752,outgroup,neutral,17,5
549.54341,outgroup,neutral,17,6
688.936316,outgroup,neutral,17,1
665.3019287,outgroup,neutral,17,2
733.0430625,outgroup,neutral,17,3
610.7744956,outgroup,neutral,17,4
608.1584044,outgroup,neutral,17,5
652.7414787,outgroup,neutral,17,6
693.8830301,outgroup,neutral,17,1
702.5215845,outgroup,neutral,17,2
679.8289671,outgroup,neutral,17,3
657.8045771,outgroup,neutral,17,4
612.9531899,outgroup,neutral,17,5
654.3085033,outgroup,neutral,17,6
513.6011201,outgroup,neutral,17,1
624.6103904,outgroup,neutral,17,2
557.4896213,outgroup,neutral,17,3
722.4289641,outgroup,neutral,17,4
655.9431044,outgroup,neutral,17,5
776.883797,outgroup,neutral,17,6
616.9800848,ingroup,invalid,17,1
741.4439918,ingroup,invalid,17,2
607.7106523,ingroup,invalid,17,3
785.7573309,ingroup,invalid,17,4
666.3550536,ingroup,invalid,17,5
703.6576908,ingroup,invalid,17,6
466.3614643,ingroup,invalid,17,1
720.6463041,ingroup,invalid,17,2
804.8521344,ingroup,invalid,17,3
662.6458575,ingroup,invalid,17,4
725.8557805,ingroup,invalid,17,5
673.837081,ingroup,invalid,17,6
804.4009759,ingroup,invalid,17,1
599.0942419,ingroup,invalid,17,2
606.7873529,ingroup,invalid,17,3
611.4171459,ingroup,invalid,17,4
571.2707876,ingroup,invalid,17,5
600.5381517,ingroup,invalid,17,6
807.4741452,ingroup,invalid,17,1
607.8067395,ingroup,invalid,17,2
690.040633,ingroup,invalid,17,3
715.797707,ingroup,invalid,17,4
774.4406447,ingroup,invalid,17,5
897.5058673,ingroup,invalid,17,6
774.394211,ingroup,invalid,18,1
702.8370028,ingroup,invalid,18,2
836.3048536,ingroup,invalid,18,3
709.6370479,ingroup,invalid,18,4
668.709669,ingroup,invalid,18,5
690.1513293,ingroup,invalid,18,6
866.9473752,ingroup,invalid,18,1
608.8393574,ingroup,invalid,18,2
800.8058093,ingroup,invalid,18,3
595.4423214,ingroup,invalid,18,4
695.6465855,ingroup,invalid,18,5
814.2924178,ingroup,invalid,18,6
736.9463175,ingroup,invalid,18,1
585.5405269,ingroup,invalid,18,2
685.4853186,ingroup,invalid,18,3
674.9775777,ingroup,invalid,18,4
732.8550374,ingroup,valid,18,5
723.5711331,ingroup,valid,18,6
613.4043814,ingroup,valid,18,1
737.8147696,ingroup,valid,18,2
740.1182138,ingroup,valid,18,3
716.6043108,ingroup,valid,18,4
767.2935044,ingroup,valid,18,5
741.9285961,ingroup,valid,18,6
778.9020884,ingroup,valid,18,1
779.9991593,ingroup,valid,18,2
767.4043861,ingroup,valid,18,3
734.5708268,ingroup,valid,18,4
736.802228,ingroup,valid,18,5
806.9033917,ingroup,valid,18,6
705.3237717,ingroup,valid,18,1
675.4703003,ingroup,valid,18,2
586.2592698,ingroup,valid,18,3
630.5183959,ingroup,valid,18,4
738.1651822,ingroup,valid,18,5
701.3100012,ingroup,valid,18,6
663.9088876,ingroup,valid,18,1
614.3037814,ingroup,valid,18,2
595.956219,ingroup,valid,18,3
710.8407499,ingroup,valid,18,4
774.2469033,ingroup,valid,18,5
872.6161411,ingroup,valid,18,6
768.9879354,ingroup,valid,18,1
523.0710963,ingroup,valid,18,2
758.1360343,ingroup,valid,18,3
663.097002,ingroup,valid,18,4
781.79819,ingroup,valid,18,5
714.3972773,ingroup,valid,18,6
601.8766286,ingroup,valid,18,1
589.4713008,ingroup,valid,18,2
826.2994023,ingroup,valid,18,3
763.4856034,ingroup,valid,18,4
611.5471713,ingroup,valid,18,5
749.3031899,ingroup,valid,18,6
626.407534,ingroup,valid,18,1
582.5594113,ingroup,valid,18,2
466.4432849,ingroup,neutral,18,3
538.0995587,ingroup,neutral,18,4
678.2186845,ingroup,neutral,18,5
815.3094843,ingroup,neutral,18,6
770.1752357,ingroup,neutral,18,1
598.0949277,ingroup,neutral,18,2
591.3035958,ingroup,neutral,18,3
705.9344301,ingroup,neutral,18,4
610.8690207,ingroup,neutral,18,5
605.8886554,ingroup,neutral,18,6
849.4343036,ingroup,neutral,18,1
635.2655603,ingroup,neutral,18,2
703.0000728,ingroup,neutral,18,3
698.1215258,ingroup,neutral,18,4
635.4807842,ingroup,neutral,18,5
673.8016919,ingroup,neutral,18,6
831.7001841,ingroup,neutral,19,1
586.7848699,ingroup,neutral,19,2
671.1777679,ingroup,neutral,19,3
636.2878736,ingroup,neutral,19,4
688.8210147,ingroup,neutral,19,5
604.3393186,ingroup,neutral,19,6
829.7112764,ingroup,neutral,19,1
591.1676685,ingroup,neutral,19,2
757.999991,ingroup,neutral,19,3
530.682717,ingroup,neutral,19,4
643.2398626,ingroup,neutral,19,5
750.4056003,ingroup,neutral,19,6
703.5635906,ingroup,neutral,19,1
861.5209645,ingroup,neutral,19,2
805.5590363,ingroup,neutral,19,3
740.858443,ingroup,neutral,19,4
689.6631155,ingroup,neutral,19,5
577.5116096,ingroup,neutral,19,6
664.2734026,ingroup,neutral,19,1
754.6204573,ingroup,neutral,19,2
785.7474438,ingroup,neutral,19,3
824.1426331,ingroup,neutral,19,4
632.792466,ingroup,neutral,19,5
722.4639463,ingroup,neutral,19,6
676.5206863,outgroup,invalid,19,1
672.7964099,outgroup,invalid,19,2
732.6907976,outgroup,invalid,19,3
683.8983559,outgroup,invalid,19,4
833.4972979,outgroup,invalid,19,5
591.6246583,outgroup,invalid,19,6
684.5533189,outgroup,invalid,19,1
701.251343,outgroup,invalid,19,2
526.1166318,outgroup,invalid,19,3
751.7116727,outgroup,invalid,19,4
824.3612628,outgroup,invalid,19,5
674.9777307,outgroup,invalid,19,6
642.235164,outgroup,invalid,19,1
576.7817599,outgroup,invalid,19,2
652.8760576,outgroup,invalid,19,3
819.4426989,outgroup,invalid,19,4
821.3252209,outgroup,invalid,19,5
772.2205855,outgroup,invalid,19,6
841.285543,outgroup,invalid,19,1
518.060527,outgroup,invalid,19,2
613.223588,outgroup,invalid,19,3
606.5100444,outgroup,invalid,19,4
810.318664,outgroup,invalid,19,5
622.7727725,outgroup,invalid,19,6
596.2434481,outgroup,invalid,19,1
696.5342779,outgroup,invalid,19,2
790.2552575,outgroup,invalid,19,3
894.5086387,outgroup,invalid,19,4
631.1339978,outgroup,invalid,19,5
622.1887499,outgroup,invalid,19,6
668.3757825,outgroup,invalid,19,1
535.2983405,outgroup,invalid,19,2
833.3562469,outgroup,invalid,19,3
598.0913186,outgroup,invalid,19,4
568.3423191,outgroup,invalid,19,5
754.6909443,outgroup,invalid,19,6
775.7212635,outgroup,invalid,19,1
676.229958,outgroup,invalid,19,2
886.7272294,outgroup,invalid,19,3
686.2176835,outgroup,invalid,19,4
621.3860205,outgroup,valid,19,5
743.9919773,outgroup,valid,19,6
648.3499624,outgroup,valid,19,1
702.4163868,outgroup,valid,19,2
836.4790182,outgroup,valid,19,3
745.305154,outgroup,valid,19,4
709.6440393,outgroup,valid,19,5
644.6817818,outgroup,valid,19,6
618.9409771,outgroup,valid,20,1
589.651949,outgroup,valid,20,2
865.7288465,outgroup,valid,20,3
622.259805,outgroup,valid,20,4
800.3386642,outgroup,valid,20,5
520.1252042,outgroup,valid,20,6
825.9280424,outgroup,valid,20,1
835.3272497,outgroup,valid,20,2
696.466317,outgroup,valid,20,3
841.8206662,outgroup,valid,20,4
717.8672463,outgroup,valid,20,5
773.6215462,outgroup,valid,20,6
744.7579452,outgroup,valid,20,1
456.277863,outgroup,valid,20,2
774.2897561,outgroup,valid,20,3
512.6653078,outgroup,valid,20,4
861.3310532,outgroup,valid,20,5
659.6645374,outgroup,valid,20,6
701.1892827,outgroup,valid,20,1
541.416572,outgroup,valid,20,2
978.5374797,outgroup,valid,20,3
686.8374568,outgroup,valid,20,4
811.4032577,outgroup,valid,20,5
632.6221393,outgroup,valid,20,6
664.3910448,outgroup,valid,20,1
653.5667669,outgroup,valid,20,2
760.2078603,outgroup,valid,20,3
830.5435349,outgroup,valid,20,4
590.921579,outgroup,valid,20,5
721.0412165,outgroup,valid,20,6
726.8802152,outgroup,valid,20,1
693.0854199,outgroup,valid,20,2
640.1500388,outgroup,neutral,20,3
599.5082622,outgroup,neutral,20,4
772.6783113,outgroup,neutral,20,5
792.2106118,outgroup,neutral,20,6
721.8424037,outgroup,neutral,20,1
795.2579774,outgroup,neutral,20,2
716.2433437,outgroup,neutral,20,3
640.4161164,outgroup,neutral,20,4
788.3914574,outgroup,neutral,20,5
628.9069074,outgroup,neutral,20,6
778.3109918,outgroup,neutral,20,1
689.1086275,outgroup,neutral,20,2
568.9693117,outgroup,neutral,20,3
663.0395748,outgroup,neutral,20,4
795.3637727,outgroup,neutral,20,5
692.8380562,outgroup,neutral,20,6
742.5592827,outgroup,neutral,20,1
703.5761038,outgroup,neutral,20,2
770.1093499,outgroup,neutral,20,3
769.2547938,outgroup,neutral,20,4
853.8563712,outgroup,neutral,20,5
665.0037032,outgroup,neutral,20,6
754.4104395,outgroup,neutral,20,1
726.9925297,outgroup,neutral,20,2
768.6460978,outgroup,neutral,20,3
672.1512148,outgroup,neutral,20,4
629.4661134,outgroup,neutral,20,5
753.0540731,outgroup,neutral,20,6
779.5957431,outgroup,neutral,20,1
461.4076137,outgroup,neutral,20,2
744.9031295,outgroup,neutral,20,3
735.4805917,outgroup,neutral,20,4
584.5276165,outgroup,neutral,20,5
703.6819656,outgroup,neutral,20,6
665.769777,outgroup,neutral,20,1
753.4426882,outgroup,neutral,20,2
581.1786328,outgroup,neutral,20,3
574.9498412,outgroup,neutral,20,4
671.8783654,outgroup,neutral,20,5
721.1937925,outgroup,neutral,20,6
669.0107777,ingroup,invalid,21,1
655.9242389,ingroup,invalid,21,2
806.2422675,ingroup,invalid,21,3
841.3526311,ingroup,invalid,21,4
754.4081433,ingroup,invalid,21,5
827.8807306,ingroup,invalid,21,6
776.0494262,ingroup,invalid,21,1
735.7974398,ingroup,invalid,21,2
755.6251334,ingroup,invalid,21,3
603.2479388,ingroup,invalid,21,4
635.957746,ingroup,invalid,21,5
857.1233072,ingroup,invalid,21,6
683.2116098,ingroup,invalid,21,1
689.2760359,ingroup,invalid,21,2
580.3179237,ingroup,invalid,21,3
747.4934348,ingroup,invalid,21,4
720.2897166,ingroup,invalid,21,5
554.4525286,ingroup,invalid,21,6
670.4587098,ingroup,invalid,21,1
742.9722293,ingroup,invalid,21,2
638.725739,ingroup,invalid,21,3
591.8216154,ingroup,invalid,21,4
666.2554418,ingroup,invalid,21,5
719.9989025,ingroup,invalid,21,6
665.5152047,ingroup,invalid,21,1
664.3981847,ingroup,invalid,21,2
635.9851831,ingroup,invalid,21,3
636.7716979,ingroup,invalid,21,4
742.9964703,ingroup,invalid,21,5
700.4568019,ingroup,invalid,21,6
721.7717345,ingroup,invalid,21,1
630.732007,ingroup,invalid,21,2
673.5762131,ingroup,invalid,21,3
694.6047732,ingroup,invalid,21,4
781.3241193,ingroup,invalid,21,5
598.5326138,ingroup,invalid,21,6
735.3156288,ingroup,invalid,21,1
695.9743788,ingroup,invalid,21,2
610.1133903,ingroup,invalid,21,3
785.8761479,ingroup,invalid,21,4
631.1711887,ingroup,valid,21,5
674.0936611,ingroup,valid,21,6
812.7634219,ingroup,valid,21,1
622.8577406,ingroup,valid,21,2
666.6098753,ingroup,valid,21,3
807.6938221,ingroup,valid,21,4
802.4897572,ingroup,valid,21,5
751.3113436,ingroup,valid,21,6
667.3397805,ingroup,valid,21,1
720.6589694,ingroup,valid,21,2
604.4893314,ingroup,valid,21,3
762.0838393,ingroup,valid,21,4
723.4750939,ingroup,valid,21,5
824.252098,ingroup,valid,21,6
726.6476428,ingroup,valid,21,1
610.9969311,ingroup,valid,21,2
848.7226418,ingroup,valid,21,3
774.0260061,ingroup,valid,21,4
829.7861812,ingroup,valid,21,5
604.8425887,ingroup,valid,21,6
789.1285009,ingroup,valid,21,1
659.6305654,ingroup,valid,21,2
824.6607617,ingroup,valid,21,3
639.1102854,ingroup,valid,21,4
720.8451821,ingroup,valid,21,5
745.220818,ingroup,valid,21,6
639.138381,ingroup,valid,21,1
779.8808684,ingroup,valid,21,2
682.0605406,ingroup,valid,21,3
724.4034544,ingroup,valid,21,4
581.9567924,ingroup,valid,21,5
681.3653587,ingroup,valid,21,6
728.5467624,ingroup,valid,22,1
763.1661937,ingroup,valid,22,2
805.0703066,ingroup,valid,22,3
686.8853145,ingroup,valid,22,4
664.895406,ingroup,valid,22,5
766.9505086,ingroup,valid,22,6
760.1733487,ingroup,valid,22,1
707.3856857,ingroup,valid,22,2
736.8376211,ingroup,neutral,22,3
666.9996201,ingroup,neutral,22,4
796.2551435,ingroup,neutral,22,5
678.5934151,ingroup,neutral,22,6
785.3052472,ingroup,neutral,22,1
570.5659562,ingroup,neutral,22,2
654.9219415,ingroup,neutral,22,3
663.7064552,ingroup,neutral,22,4
513.0367579,ingroup,neutral,22,5
790.8251288,ingroup,neutral,22,6
685.9231711,ingroup,neutral,22,1
671.3286665,ingroup,neutral,22,2
611.0097118,ingroup,neutral,22,3
729.9867649,ingroup,neutral,22,4
712.4394681,ingroup,neutral,22,5
607.9294883,ingroup,neutral,22,6
667.0649079,ingroup,neutral,22,1
740.7467476,ingroup,neutral,22,2
637.0480871,ingroup,neutral,22,3
642.0367985,ingroup,neutral,22,4
769.2174903,ingroup,neutral,22,5
670.675645,ingroup,neutral,22,6
606.2889176,ingroup,neutral,22,1
764.5549197,ingroup,neutral,22,2
600.5774125,ingroup,neutral,22,3
691.8719974,ingroup,neutral,22,4
684.3016031,ingroup,neutral,22,5
744.1689708,ingroup,neutral,22,6
761.7010941,ingroup,neutral,22,1
764.4494708,ingroup,neutral,22,2
742.516262,ingroup,neutral,22,3
798.0714314,ingroup,neutral,22,4
764.1984415,ingroup,neutral,22,5
625.9694268,ingroup,neutral,22,6
784.5307394,ingroup,neutral,22,1
632.464721,ingroup,neutral,22,2
560.9110417,ingroup,neutral,22,3
664.566652,ingroup,neutral,22,4
560.9826322,ingroup,neutral,22,5
788.4924099,ingroup,neutral,22,6
689.2696342,outgroup,invalid,22,1
590.3044843,outgroup,invalid,22,2
711.1198699,outgroup,invalid,22,3
685.6722281,outgroup,invalid,22,4
642.093704,outgroup,invalid,22,5
674.0482832,outgroup,invalid,22,6
744.5939527,outgroup,invalid,22,1
690.6131426,outgroup,invalid,22,2
657.2844659,outgroup,invalid,22,3
757.2922402,outgroup,invalid,22,4
718.0504001,outgroup,invalid,22,5
793.5809921,outgroup,invalid,22,6
604.3030528,outgroup,invalid,22,1
601.7419276,outgroup,invalid,22,2
857.4992366,outgroup,invalid,22,3
707.3106199,outgroup,invalid,22,4
708.288978,outgroup,invalid,22,5
709.4546282,outgroup,invalid,22,6
588.4430578,outgroup,invalid,22,1
937.9453811,outgroup,invalid,22,2
740.2715216,outgroup,invalid,22,3
745.039699,outgroup,invalid,22,4
603.6339442,outgroup,invalid,22,5
740.287236,outgroup,invalid,22,6
725.2660007,outgroup,invalid,23,1
678.070496,outgroup,invalid,23,2
810.8313522,outgroup,invalid,23,3
707.1824863,outgroup,invalid,23,4
714.1433471,outgroup,invalid,23,5
664.6557901,outgroup,invalid,23,6
717.2129922,outgroup,invalid,23,1
764.9856628,outgroup,invalid,23,2
685.8104072,outgroup,invalid,23,3
563.7191183,outgroup,invalid,23,4
656.1052137,outgroup,invalid,23,5
732.1539627,outgroup,invalid,23,6
677.8689027,outgroup,invalid,23,1
564.1218141,outgroup,invalid,23,2
675.2229128,outgroup,invalid,23,3
609.4464032,outgroup,invalid,23,4
661.8039851,outgroup,valid,23,5
639.2967673,outgroup,valid,23,6
628.0061002,outgroup,valid,23,1
771.0938724,outgroup,valid,23,2
785.5690123,outgroup,valid,23,3
830.2869513,outgroup,valid,23,4
536.7735606,outgroup,valid,23,5
753.555884,outgroup,valid,23,6
797.303397,outgroup,valid,23,1
634.2554485,outgroup,valid,23,2
670.4247505,outgroup,valid,23,3
726.7495457,outgroup,valid,23,4
819.7791641,outgroup,valid,23,5
709.908513,outgroup,valid,23,6
744.9849466,outgroup,valid,23,1
684.4024216,outgroup,valid,23,2
744.6036465,outgroup,valid,23,3
825.6938447,outgroup,valid,23,4
735.8928136,outgroup,valid,23,5
801.5754706,outgroup,valid,23,6
711.4676568,outgroup,valid,23,1
693.3780162,outgroup,valid,23,2
634.5730304,outgroup,valid,23,3
741.357506,outgroup,valid,23,4
796.6292103,outgroup,valid,23,5
701.7097065,outgroup,valid,23,6
744.2894805,outgroup,valid,23,1
717.6990459,outgroup,valid,23,2
758.8255089,outgroup,valid,23,3
736.5781742,outgroup,valid,23,4
664.5287405,outgroup,valid,23,5
750.3406057,outgroup,valid,23,6
617.8723406,outgroup,valid,23,1
594.4617355,outgroup,valid,23,2
918.7333126,outgroup,valid,23,3
718.6697049,outgroup,valid,23,4
678.2628487,outgroup,valid,23,5
775.1780453,outgroup,valid,23,6
553.5468035,outgroup,valid,23,1
742.747652,outgroup,valid,23,2
733.2359108,outgroup,neutral,23,3
641.5194966,outgroup,neutral,23,4
585.8958331,outgroup,neutral,23,5
832.8403565,outgroup,neutral,23,6
630.7023077,outgroup,neutral,23,1
853.230158,outgroup,neutral,23,2
774.0734137,outgroup,neutral,23,3
841.0816167,outgroup,neutral,23,4
737.5554684,outgroup,neutral,23,5
676.6229133,outgroup,neutral,23,6
503.8994174,outgroup,neutral,23,1
705.8642986,outgroup,neutral,23,2
764.9078068,outgroup,neutral,23,3
635.410902,outgroup,neutral,23,4
722.8260063,outgroup,neutral,23,5
726.3337142,outgroup,neutral,23,6
747.9161728,outgroup,neutral,24,1
680.1149196,outgroup,neutral,24,2
621.2559617,outgroup,neutral,24,3
656.2418202,outgroup,neutral,24,4
700.6836337,outgroup,neutral,24,5
771.4279231,outgroup,neutral,24,6
751.6080723,outgroup,neutral,24,1
731.061966,outgroup,neutral,24,2
642.9751265,outgroup,neutral,24,3
686.1316161,outgroup,neutral,24,4
700.4970965,outgroup,neutral,24,5
625.3851602,outgroup,neutral,24,6
712.6920485,outgroup,neutral,24,1
620.8809606,outgroup,neutral,24,2
844.9758564,outgroup,neutral,24,3
618.4279447,outgroup,neutral,24,4
580.0152228,outgroup,neutral,24,5
706.423164,outgroup,neutral,24,6
809.7179202,outgroup,neutral,24,1
675.2399452,outgroup,neutral,24,2
821.0715451,outgroup,neutral,24,3
734.8497652,outgroup,neutral,24,4
557.0849117,outgroup,neutral,24,5
671.3265266,outgroup,neutral,24,6
844.662865,ingroup,invalid,24,1
542.7668058,ingroup,invalid,24,2
726.862121,ingroup,invalid,24,3
603.2765824,ingroup,invalid,24,4
602.9028328,ingroup,invalid,24,5
671.4567432,ingroup,invalid,24,6
560.7328741,ingroup,invalid,24,1
465.2564826,ingroup,invalid,24,2
606.7198157,ingroup,invalid,24,3
743.184485,ingroup,invalid,24,4
622.1912136,ingroup,invalid,24,5
558.9316431,ingroup,invalid,24,6
613.7355635,ingroup,invalid,24,1
732.367858,ingroup,invalid,24,2
653.3036043,ingroup,invalid,24,3
716.1032407,ingroup,invalid,24,4
576.2210309,ingroup,invalid,24,5
696.6915492,ingroup,invalid,24,6
792.2772828,ingroup,invalid,24,1
827.129459,ingroup,invalid,24,2
608.1712303,ingroup,invalid,24,3
765.3896348,ingroup,invalid,24,4
682.9476927,ingroup,invalid,24,5
654.1750017,ingroup,invalid,24,6
615.9154744,ingroup,invalid,24,1
815.9458839,ingroup,invalid,24,2
634.4575756,ingroup,invalid,24,3
731.8586436,ingroup,invalid,24,4
640.4451625,ingroup,invalid,24,5
593.2326391,ingroup,invalid,24,6
633.1477164,ingroup,invalid,24,1
680.3506516,ingroup,invalid,24,2
754.6753947,ingroup,invalid,24,3
719.0622184,ingroup,invalid,24,4
737.9082734,ingroup,invalid,24,5
750.0664692,ingroup,invalid,24,6
550.1360626,ingroup,invalid,24,1
666.8615348,ingroup,invalid,24,2
765.6307177,ingroup,invalid,24,3
746.2832608,ingroup,invalid,24,4
649.6880288,ingroup,valid,24,5
650.2689557,ingroup,valid,24,6
728.3656034,ingroup,valid,24,1
805.9958599,ingroup,valid,24,2
664.0747244,ingroup,valid,24,3
701.9987071,ingroup,valid,24,4
694.2773158,ingroup,valid,24,5
696.6529855,ingroup,valid,24,6
687.3291757,ingroup,valid,25,1
744.6948529,ingroup,valid,25,2
768.4848654,ingroup,valid,25,3
639.9006975,ingroup,valid,25,4
462.878494,ingroup,valid,25,5
597.3921644,ingroup,valid,25,6
806.52866,ingroup,valid,25,1
